"YEAR","MONTH","DATE","SITE","Site Name","PLOT","REP","TREAT","FLOW_TUSS","FLOW_TILL","SITE_COD","TOY","TUSS PER PLOT","Include in grand avg.","Comments"
1980,7,1980-07-23,5,Old Man,,3,000007,7,8,54,#N/A,27,N,
1980,7,1980-07-23,5,Old Man,,4,000007,7,8,54,#N/A,18,N,
1980,7,1980-07-23,5,Old Man,,5,000007,6,7,54,#N/A,17,N,
1980,7,1980-07-23,5,Old Man,,6,000007,11,16,54,#N/A,16,N,
1980,7,1980-07-23,53,Fish Creek,,1,000007,3,5,534,#N/A,10,N,
1980,7,1980-07-23,53,Fish Creek,,2,000007,2,7,534,#N/A,9,N,
1980,7,1980-07-23,53,Fish Creek,,3,000007,4,22,534,#N/A,5,N,
1980,7,1980-07-23,53,Fish Creek,,4,000007,4,6,534,#N/A,5,N,
1980,7,1980-07-23,53,Fish Creek,,5,000007,1,4,534,#N/A,5,N,
1980,7,1980-07-23,53,Fish Creek,,6,000007,3,6,534,#N/A,7,N,
1980,7,1980-07-23,54,Gobbler's Knob,,1,000007,6,19,544,#N/A,11,Y,
1980,7,1980-07-23,54,Gobbler's Knob,,2,000007,4,9,544,#N/A,7,Y,
1980,7,1980-07-23,54,Gobbler's Knob,,3,000007,2,2,544,#N/A,5,Y,
1980,7,1980-07-23,54,Gobbler's Knob,,4,000007,4,11,544,#N/A,8,Y,
1980,7,1980-07-23,54,Gobbler's Knob,,5,000007,3,8,544,#N/A,10,Y,
1980,7,1980-07-23,54,Gobbler's Knob,,6,000007,7,20,544,#N/A,15,Y,
1980,7,1980-07-23,55,Prospect Creek,,1,000007,8,17,554,#N/A,20,N,
1980,7,1980-07-23,55,Prospect Creek,,2,000007,2,2,554,#N/A,20,N,
1980,7,1980-07-23,55,Prospect Creek,,3,000007,8,10,554,#N/A,18,N,
1980,7,1980-07-23,55,Prospect Creek,,4,000007,7,19,554,#N/A,19,N,
1980,7,1980-07-23,55,Prospect Creek,,5,000007,2,7,554,#N/A,25,N,
1980,7,1980-07-23,55,Prospect Creek,,6,000007,3,5,554,#N/A,21,N,
1980,7,1980-07-23,56,Grayling Lake,,1,000007,4,6,564,#N/A,19,Y,
1980,7,1980-07-23,56,Grayling Lake,,2,000007,6,8,564,#N/A,17,Y,
1980,7,1980-07-23,56,Grayling Lake,,3,000007,4,7,564,#N/A,14,Y,
1980,7,1980-07-23,56,Grayling Lake,,4,000007,3,4,564,#N/A,15,Y,
1980,7,1980-07-23,56,Grayling Lake,,5,000007,6,8,564,#N/A,19,Y,
1980,7,1980-07-23,56,Grayling Lake,,6,000007,4,5,564,#N/A,19,Y,
1980,7,1980-07-23,57,Mac's Lake,,1,000007,2,2,574,#N/A,25,Y,
1980,7,1980-07-23,57,Mac's Lake,,2,000007,1,1,574,#N/A,37,Y,
1980,7,1980-07-23,57,Mac's Lake,,3,000007,2,3,574,#N/A,32,Y,
1980,7,1980-07-23,57,Mac's Lake,,4,000007,4,4,574,#N/A,32,Y,
1980,7,1980-07-23,57,Mac's Lake,,5,000007,5,6,574,#N/A,29,Y,
1980,7,1980-07-23,57,Mac's Lake,,6,000007,2,2,574,#N/A,21,Y,
1980,7,1980-07-24,59,Wiseman,,1,000007,8,14,594,#N/A,12,Y,
1980,7,1980-07-24,59,Wiseman,,2,000007,0,0,594,#N/A,14,Y,
1980,7,1980-07-24,59,Wiseman,,3,000007,4,7,594,#N/A,8,Y,
1980,7,1980-07-24,59,Wiseman,,4,000007,5,12,594,#N/A,9,Y,
1980,7,1980-07-24,59,Wiseman,,5,000007,5,19,594,#N/A,11,Y,
1980,7,1980-07-24,59,Wiseman,,6,000007,2,2,594,#N/A,10,Y,
1980,7,1980-07-24,61,Sukakpak #1,,1,000007,0,0,614,#N/A,17,N,
1980,7,1980-07-24,61,Sukakpak #1,,2,000007,0,0,614,#N/A,14,N,
1980,7,1980-07-24,61,Sukakpak #1,,3,000007,0,0,614,#N/A,15,N,
1980,7,1980-07-24,61,Sukakpak #1,,4,000007,0,0,614,#N/A,9,N,
1980,7,1980-07-24,61,Sukakpak #1,,5,000007,1,2,614,#N/A,24,N,
1980,7,1980-07-24,61,Sukakpak #1,,6,000007,0,0,614,#N/A,15,N,
1980,7,1980-07-24,62,Dietrich,,1,000007,14,35,624,#N/A,20,N,
1980,7,1980-07-24,62,Dietrich,,2,000007,8,17,624,#N/A,25,N,
1980,7,1980-07-24,62,Dietrich,,3,000007,6,11,624,#N/A,31,N,
1980,7,1980-07-24,62,Dietrich,,4,000007,11,24,624,#N/A,19,N,
1980,7,1980-07-24,62,Dietrich,,5,000007,13,25,624,#N/A,22,N,
1980,7,1980-07-24,62,Dietrich,,6,000007,5,8,624,#N/A,31,N,
1980,7,1980-07-24,63,Snowden Mtn.,,1,000007,5,8,634,#N/A,20,Y,
1980,7,1980-07-24,63,Snowden Mtn.,,2,000007,5,11,634,#N/A,29,Y,
1980,7,1980-07-24,63,Snowden Mtn.,,3,000007,3,5,634,#N/A,23,Y,
1980,7,1980-07-24,63,Snowden Mtn.,,4,000007,4,6,634,#N/A,19,Y,
1980,7,1980-07-24,63,Snowden Mtn.,,5,000007,11,16,634,#N/A,24,Y,
1980,7,1980-07-24,63,Snowden Mtn.,,6,000007,11,20,634,#N/A,35,Y,
1980,7,1980-07-24,64,Timberline,,1,000007,4,6,644,#N/A,27,Y,
1980,7,1980-07-24,64,Timberline,,2,000007,6,22,644,#N/A,19,Y,
1980,7,1980-07-24,64,Timberline,,3,000007,7,26,644,#N/A,18,Y,
1980,7,1980-07-24,64,Timberline,,4,000007,6,13,644,#N/A,17,Y,
1980,7,1980-07-24,64,Timberline,,5,000007,5,18,644,#N/A,12,Y,
1980,7,1980-07-24,64,Timberline,,6,000007,2,12,644,#N/A,5,Y,
1980,7,1980-07-24,65,Chandalar,,1,000007,6,18,654,#N/A,9,Y,
1980,7,1980-07-24,65,Chandalar,,2,000007,4,10,654,#N/A,13,Y,
1980,7,1980-07-24,65,Chandalar,,3,000007,3,11,654,#N/A,11,Y,
1980,7,1980-07-24,65,Chandalar,,4,000007,1,1,654,#N/A,4,Y,
1980,7,1980-07-24,65,Chandalar,,5,000007,2,10,654,#N/A,10,Y,
1980,7,1980-07-24,65,Chandalar,,6,000007,1,4,654,#N/A,10,Y,
1980,7,1980-07-24,66,Atigun Camp,,1,000007,7,48,664,#N/A,21,Y,
1980,7,1980-07-24,66,Atigun Camp,,2,000007,7,15,664,#N/A,23,Y,
1980,7,1980-07-24,66,Atigun Camp,,3,000007,6,12,664,#N/A,21,Y,
1980,7,1980-07-24,66,Atigun Camp,,4,000007,4,14,664,#N/A,18,Y,
1980,7,1980-07-24,66,Atigun Camp,,5,000007,5,16,664,#N/A,15,Y,
1980,7,1980-07-24,66,Atigun Camp,,6,000007,1,1,664,#N/A,1,Y,
1980,7,1980-07-24,67,Pump 4,,1,000007,17,96,674,#N/A,46,Y,
1980,7,1980-07-24,67,Pump 4,,2,000007,26,55,674,#N/A,24,Y,
1980,7,1980-07-24,67,Pump 4,,3,000007,20,32,674,#N/A,32,Y,
1980,7,1980-07-24,67,Pump 4,,4,000007,30,76,674,#N/A,42,Y,
1980,7,1980-07-24,67,Pump 4,,5,000007,7,26,674,#N/A,27,Y,
1980,7,1980-07-24,67,Pump 4,,6,000007,7,9,674,#N/A,22,Y,
1980,7,1980-07-30,6,Galbraith,,9,000007,0,0,61,#N/A,0,Y,
1980,7,1980-07-30,6,Galbraith,,10,000007,1,1,61,#N/A,2,Y,
1980,7,1980-07-30,6,Galbraith,,1,000007,1,4,64,#N/A,13,Y,
1980,7,1980-07-30,6,Galbraith,,2,000007,0,0,64,#N/A,1,Y,
1980,7,1980-07-30,6,Galbraith,,3,000007,3,14,64,#N/A,7,Y,
1980,7,1980-07-30,6,Galbraith,,4,000007,5,8,64,#N/A,7,Y,
1980,7,1980-07-30,6,Galbraith,,5,000007,1,1,64,#N/A,6,Y,
1980,7,1980-07-30,6,Galbraith,,6,000007,1,2,64,#N/A,2,Y,
1980,7,1980-07-30,6,Galbraith,,7,000007,1,1,64,#N/A,3,Y,
1980,7,1980-07-30,6,Galbraith,,8,000007,1,1,64,#N/A,6,Y,
1980,8,1980-08-01,9,MS119 dry,,1,000007,1,1,94,#N/A,12,Y,
1980,8,1980-08-01,9,MS119 dry,,2,000007,6,10,94,#N/A,13,Y,
1980,8,1980-08-01,9,MS119 dry,,3,000007,3,9,94,#N/A,16,Y,
1980,8,1980-08-01,9,MS119 dry,,4,000007,1,1,94,#N/A,8,Y,
1980,8,1980-08-01,9,MS119 dry,,5,000007,2,3,94,#N/A,17,Y,
1980,8,1980-08-01,9,MS119 dry,,6,000007,1,1,94,#N/A,9,Y,
1980,8,1980-08-01,10,Happy Valley,,1,000007,1,1,104,#N/A,21,Y,
1980,8,1980-08-01,10,Happy Valley,,2,000007,4,11,104,#N/A,24,Y,
1980,8,1980-08-01,10,Happy Valley,,3,000007,3,6,104,#N/A,22,Y,
1980,8,1980-08-01,10,Happy Valley,,4,000007,8,19,104,#N/A,21,Y,
1980,8,1980-08-01,10,Happy Valley,,5,000007,3,6,104,#N/A,17,Y,
1980,8,1980-08-01,10,Happy Valley,,6,000007,7,19,104,#N/A,21,Y,
1980,8,1980-08-01,11,MS127,,1,000007,4,5,114,#N/A,22,Y,
1980,8,1980-08-01,11,MS127,,2,000007,8,13,114,#N/A,25,Y,
1980,8,1980-08-01,11,MS127,,3,000007,10,15,114,#N/A,28,Y,
1980,8,1980-08-01,11,MS127,,4,000007,10,22,114,#N/A,27,Y,
1980,8,1980-08-01,11,MS127,,5,000007,4,4,114,#N/A,26,Y,
1980,8,1980-08-01,11,MS127,,6,000007,10,19,114,#N/A,23,Y,
1980,8,1980-08-01,73,MS 121,,1,000007,3,17,734,#N/A,13,Y,
1980,8,1980-08-01,73,MS 121,,2,000007,7,15,734,#N/A,19,Y,
1980,8,1980-08-01,73,MS 121,,3,000007,8,23,734,#N/A,29,Y,
1980,8,1980-08-01,73,MS 121,,4,000007,8,23,734,#N/A,27,Y,
1980,8,1980-08-01,73,MS 121,,5,000007,10,17,734,#N/A,24,Y,
1980,8,1980-08-01,73,MS 121,,6,000007,5,12,734,#N/A,26,Y,
1980,8,1980-08-01,74,Sag River,,1,000007,11,15,744,#N/A,39,Y,
1980,8,1980-08-01,74,Sag River,,2,000007,8,13,744,#N/A,37,Y,
1980,8,1980-08-01,74,Sag River,,3,000007,10,12,744,#N/A,38,Y,
1980,8,1980-08-01,74,Sag River,,4,000007,8,16,744,#N/A,33,Y,
1980,8,1980-08-01,74,Sag River,,5,000007,8,11,744,#N/A,29,Y,
1980,8,1980-08-01,74,Sag River,,6,000007,12,13,744,#N/A,39,Y,
1980,8,1980-08-01,75,Sagwon,,1,000007,7,17,754,#N/A,17,Y,
1980,8,1980-08-01,75,Sagwon,,2,000007,6,12,754,#N/A,19,Y,
1980,8,1980-08-01,75,Sagwon,,3,000007,2,2,754,#N/A,20,Y,
1980,8,1980-08-01,75,Sagwon,,4,000007,8,26,754,#N/A,24,Y,
1980,8,1980-08-01,75,Sagwon,,5,000007,7,9,754,#N/A,19,Y,
1980,8,1980-08-01,75,Sagwon,,6,000007,8,22,754,#N/A,25,Y,
1980,8,1980-08-02,15,Toolik '78,0,1,333000,23,172,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,0,2,303000,23,92,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,0,3,303000,19,148,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,0,4,000300,4,11,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,1,1,333300,24,186,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,1,2,000001,15,33,154,#N/A,#N/A,Y,
1980,8,1980-08-02,15,Toolik '78,1,3,333000,26,126,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,1,4,300000,8,26,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,2,1,003000,14,64,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,2,2,300000,15,72,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,2,3,033000,19,77,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,2,4,000001,5,11,154,#N/A,#N/A,Y,
1980,8,1980-08-02,15,Toolik '78,3,1,000300,11,27,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,3,2,003000,15,36,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,3,3,003000,16,72,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,3,4,030000,16,41,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,4,1,000001,11,23,154,#N/A,#N/A,Y,
1980,8,1980-08-02,15,Toolik '78,4,2,333300,27,45,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,4,3,000300,8,13,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,4,4,003000,10,36,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,5,1,030000,11,53,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,5,2,000300,3,6,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,5,3,333300,20,94,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,5,4,333300,8,17,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,6,1,330000,14,94,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,6,2,030000,18,58,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,6,3,330000,5,6,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,6,4,033000,8,21,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,7,2,033000,14,45,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,7,3,000001,6,11,154,#N/A,#N/A,Y,
1980,8,1980-08-02,15,Toolik '78,7,4,303000,8,26,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,7,7,033000,16,113,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,8,1,300000,6,45,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,8,2,333000,22,142,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,8,3,030000,8,20,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,8,4,330000,6,19,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,9,1,303000,14,35,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,9,2,330000,17,76,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,9,3,300000,3,5,154,#N/A,#N/A,N,
1980,8,1980-08-02,15,Toolik '78,9,4,333000,22,84,154,#N/A,#N/A,N,
1980,8,1980-08-03,68,Kuparuk River,,9,000007,0,0,681,#N/A,17,Y,
1980,8,1980-08-03,68,Kuparuk River,,10,000007,4,4,681,#N/A,35,Y,
1980,8,1980-08-03,68,Kuparuk River,,1,000007,2,2,684,#N/A,17,Y,
1980,8,1980-08-03,68,Kuparuk River,,2,000007,6,16,684,#N/A,29,Y,
1980,8,1980-08-03,68,Kuparuk River,,3,000007,15,9,684,#N/A,27,Y,
1980,8,1980-08-03,68,Kuparuk River,,4,000007,4,4,684,#N/A,33,Y,
1980,8,1980-08-03,68,Kuparuk River,,5,000007,2,3,684,#N/A,24,Y,
1980,8,1980-08-03,68,Kuparuk River,,6,000007,6,7,684,#N/A,29,Y,
1980,8,1980-08-03,68,Kuparuk River,,7,000007,4,7,684,#N/A,24,Y,
1980,8,1980-08-03,68,Kuparuk River,,8,000007,0,0,684,#N/A,8,Y,
1980,8,1980-08-03,69,Dust Site #1,,1,000007,18,38,694,#N/A,40,Y,
1980,8,1980-08-03,69,Dust Site #1,,2,000007,12,13,694,#N/A,61,Y,
1980,8,1980-08-03,69,Dust Site #1,,3,000007,16,28,694,#N/A,45,Y,
1980,8,1980-08-03,69,Dust Site #1,,4,000007,16,47,694,#N/A,36,Y,
1980,8,1980-08-03,69,Dust Site #1,,5,000007,5,5,694,#N/A,34,Y,
1980,8,1980-08-03,69,Dust Site #1,,6,000007,5,7,694,#N/A,41,Y,
1980,8,1980-08-03,70,Dust Site #2,,1,000007,11,18,704,#N/A,43,N,
1980,8,1980-08-03,70,Dust Site #2,,2,000007,11,13,704,#N/A,49,N,
1980,8,1980-08-03,70,Dust Site #2,,3,000007,21,34,704,#N/A,48,N,
1980,8,1980-08-03,70,Dust Site #2,,4,000007,13,22,704,#N/A,41,N,
1980,8,1980-08-03,70,Dust Site #2,,5,000007,29,65,704,#N/A,47,N,
1980,8,1980-08-03,70,Dust Site #2,,6,000007,21,39,704,#N/A,37,N,
1980,8,1980-08-03,71,Dust Site #3,,1,000007,1,1,714,#N/A,30,N,
1980,8,1980-08-03,71,Dust Site #3,,2,000007,2,4,714,#N/A,18,N,
1980,8,1980-08-03,71,Dust Site #3,,3,000007,6,9,714,#N/A,33,N,
1980,8,1980-08-03,71,Dust Site #3,,4,000007,7,10,714,#N/A,42,N,
1980,8,1980-08-03,71,Dust Site #3,,5,000007,12,25,714,#N/A,40,N,
1980,8,1980-08-03,71,Dust Site #3,,6,000007,11,13,714,#N/A,39,N,
1980,8,1980-08-03,72,Dust Site #4,,1,000007,28,81,724,#N/A,54,N,
1980,8,1980-08-03,72,Dust Site #4,,2,000007,17,53,724,#N/A,52,N,
1980,8,1980-08-03,72,Dust Site #4,,3,000007,32,92,724,#N/A,62,N,
1980,8,1980-08-03,72,Dust Site #4,,4,000007,38,133,724,#N/A,47,N,
1980,8,1980-08-03,72,Dust Site #4,,5,000007,32,101,724,#N/A,52,N,
1980,8,1980-08-03,72,Dust Site #4,,6,000007,33,103,724,#N/A,52,N,
1980,8,1980-08-08,1,Eagle Creek -1976,,1,000007,8,32,14,#N/A,19,N,
1980,8,1980-08-08,1,Eagle Creek -1976,,2,000007,2,9,14,#N/A,15,N,
1980,8,1980-08-08,1,Eagle Creek -1976,,3,000007,6,9,14,#N/A,14,N,
1980,8,1980-08-08,1,Eagle Creek -1976,,4,000007,9,47,14,#N/A,16,N,
1980,8,1980-08-08,1,Eagle Creek -1976,,5,000007,9,56,14,#N/A,14,N,
1980,8,1980-08-08,1,Eagle Creek -1976,,6,000007,3,14,14,#N/A,16,N,
1981,6,1981-06-07,9,MS119 dry,0,1,000001,0,0,91,#N/A,3,N,
1981,6,1981-06-07,9,MS119 dry,0,2,303000,7,28,91,#N/A,13,N,
1981,6,1981-06-07,9,MS119 dry,0,3,033000,10,14,91,#N/A,18,N,
1981,6,1981-06-07,9,MS119 dry,0,4,000001,6,9,91,#N/A,8,N,
1981,6,1981-06-07,9,MS119 dry,1,1,303000,3,7,91,#N/A,6,N,
1981,6,1981-06-07,9,MS119 dry,1,2,000001,4,4,91,#N/A,8,N,
1981,6,1981-06-07,9,MS119 dry,1,3,330000,1,5,91,#N/A,8,N,
1981,6,1981-06-07,9,MS119 dry,1,4,333000,2,2,91,#N/A,13,N,
1981,6,1981-06-07,9,MS119 dry,2,1,333000,0,0,91,#N/A,7,N,
1981,6,1981-06-07,9,MS119 dry,2,2,033000,0,0,91,#N/A,12,N,
1981,6,1981-06-07,9,MS119 dry,2,3,000001,12,55,91,#N/A,18,N,
1981,6,1981-06-07,9,MS119 dry,2,4,330000,8,22,91,#N/A,17,N,
1981,6,1981-06-07,9,MS119 dry,3,1,033000,8,16,91,#N/A,15,N,
1981,6,1981-06-07,9,MS119 dry,3,2,333000,7,11,91,#N/A,21,N,
1981,6,1981-06-07,9,MS119 dry,3,3,333000,5,9,91,#N/A,12,N,
1981,6,1981-06-07,9,MS119 dry,3,4,033000,9,16,91,#N/A,25,N,
1981,6,1981-06-07,9,MS119 dry,4,1,330000,4,5,91,#N/A,15,N,
1981,6,1981-06-07,9,MS119 dry,4,2,330000,3,3,91,#N/A,9,N,
1981,6,1981-06-07,9,MS119 dry,4,3,303000,4,3,91,#N/A,21,N,
1981,6,1981-06-07,9,MS119 dry,4,4,303000,2,9,91,#N/A,16,N,
1981,6,1981-06-10,14,Toolik '76,0,1,033000,3,12,141,#N/A,14,N,
1981,6,1981-06-10,14,Toolik '76,0,2,000001,12,83,141,#N/A,16,N,
1981,6,1981-06-10,14,Toolik '76,0,3,033000,6,33,141,#N/A,13,N,
1981,6,1981-06-10,14,Toolik '76,0,4,330000,6,15,141,#N/A,8,N,
1981,6,1981-06-10,14,Toolik '76,1,1,303000,9,47,141,#N/A,14,N,
1981,6,1981-06-10,14,Toolik '76,1,2,330000,5,44,141,#N/A,13,N,
1981,6,1981-06-10,14,Toolik '76,1,3,000001,12,73,141,#N/A,16,N,
1981,6,1981-06-10,14,Toolik '76,1,4,033000,10,45,141,#N/A,13,N,
1981,6,1981-06-10,14,Toolik '76,2,1,000001,6,18,141,#N/A,11,N,
1981,6,1981-06-10,14,Toolik '76,2,2,333000,9,51,141,#N/A,14,N,
1981,6,1981-06-10,14,Toolik '76,2,3,333000,7,95,141,#N/A,11,N,
1981,6,1981-06-10,14,Toolik '76,2,4,000001,7,54,141,#N/A,11,N,
1981,6,1981-06-10,14,Toolik '76,3,1,330000,6,26,141,#N/A,17,N,
1981,6,1981-06-10,14,Toolik '76,3,2,303000,11,128,141,#N/A,17,N,
1981,6,1981-06-10,14,Toolik '76,3,3,303000,10,65,141,#N/A,15,N,
1981,6,1981-06-10,14,Toolik '76,3,4,303000,12,106,141,#N/A,14,N,
1981,6,1981-06-10,14,Toolik '76,4,1,333000,9,94,141,#N/A,13,N,
1981,6,1981-06-10,14,Toolik '76,4,2,033000,7,18,141,#N/A,15,N,
1981,6,1981-06-10,14,Toolik '76,4,3,330000,11,83,141,#N/A,13,N,
1981,6,1981-06-10,14,Toolik '76,4,4,333000,12,139,141,#N/A,17,N,
1981,6,1981-06-11,6,Galbraith,,9,000007,1,4,61,#N/A,3,Y,
1981,6,1981-06-11,6,Galbraith,,10,000007,3,1,61,#N/A,8,Y,
1981,6,1981-06-11,6,Galbraith,0,1,033000,0,0,61,#N/A,4,N,
1981,6,1981-06-11,6,Galbraith,0,2,000001,1,1,61,#N/A,5,N,
1981,6,1981-06-11,6,Galbraith,0,3,000001,2,5,61,#N/A,6,N,
1981,6,1981-06-11,6,Galbraith,0,4,303000,5,19,61,#N/A,8,N,
1981,6,1981-06-11,6,Galbraith,1,1,303000,3,7,61,#N/A,8,N,
1981,6,1981-06-11,6,Galbraith,1,2,033000,0,0,61,#N/A,4,N,
1981,6,1981-06-11,6,Galbraith,1,3,330000,6,12,61,#N/A,19,N,
1981,6,1981-06-11,6,Galbraith,1,4,000001,6,16,61,#N/A,12,N,
1981,6,1981-06-11,6,Galbraith,2,1,330000,2,6,61,#N/A,6,N,
1981,6,1981-06-11,6,Galbraith,2,2,333000,4,12,61,#N/A,10,N,
1981,6,1981-06-11,6,Galbraith,2,3,033000,10,21,61,#N/A,12,N,
1981,6,1981-06-11,6,Galbraith,2,4,333000,10,37,61,#N/A,16,N,
1981,6,1981-06-11,6,Galbraith,3,1,333000,5,12,61,#N/A,15,N,
1981,6,1981-06-11,6,Galbraith,3,2,330000,9,10,61,#N/A,14,N,
1981,6,1981-06-11,6,Galbraith,3,3,333000,6,28,61,#N/A,15,N,
1981,6,1981-06-11,6,Galbraith,3,4,330000,4,16,61,#N/A,7,N,
1981,6,1981-06-11,6,Galbraith,4,1,000001,2,16,61,#N/A,5,N,
1981,6,1981-06-11,6,Galbraith,4,2,303000,1,1,61,#N/A,9,N,
1981,6,1981-06-11,6,Galbraith,4,3,303000,4,34,61,#N/A,13,N,
1981,6,1981-06-11,6,Galbraith,4,4,033000,2,2,61,#N/A,11,N,
1981,6,1981-06-11,68,Kuparuk River,,9,000007,5,7,681,#N/A,30,Y,
1981,6,1981-06-11,68,Kuparuk River,,10,000007,16,58,681,#N/A,40,Y,
1981,6,1981-06-12,4,No Name Creek,0,1,033000,11,47,41,#N/A,24,N,
1981,6,1981-06-12,4,No Name Creek,0,2,033000,8,35,41,#N/A,16,N,
1981,6,1981-06-12,4,No Name Creek,0,3,333000,9,42,41,#N/A,14,N,
1981,6,1981-06-12,4,No Name Creek,0,4,330000,11,40,41,#N/A,16,N,
1981,6,1981-06-12,4,No Name Creek,1,1,000001,8,24,41,#N/A,15,N,
1981,6,1981-06-12,4,No Name Creek,1,2,333000,17,96,41,#N/A,24,N,
1981,6,1981-06-12,4,No Name Creek,1,3,033000,9,34,41,#N/A,29,N,
1981,6,1981-06-12,4,No Name Creek,1,4,303000,6,23,41,#N/A,13,N,
1981,6,1981-06-12,4,No Name Creek,2,1,333000,13,23,41,#N/A,18,N,
1981,6,1981-06-12,4,No Name Creek,2,2,330000,8,31,41,#N/A,18,N,
1981,6,1981-06-12,4,No Name Creek,2,3,303000,7,35,41,#N/A,11,N,
1981,6,1981-06-12,4,No Name Creek,2,4,033000,15,34,41,#N/A,22,N,
1981,6,1981-06-12,4,No Name Creek,3,1,330000,15,103,41,#N/A,24,N,
1981,6,1981-06-12,4,No Name Creek,3,2,000001,16,50,41,#N/A,34,N,
1981,6,1981-06-12,4,No Name Creek,3,3,000001,9,40,41,#N/A,12,N,
1981,6,1981-06-12,4,No Name Creek,3,4,000001,7,27,41,#N/A,9,N,
1981,6,1981-06-12,4,No Name Creek,4,1,303000,10,72,41,#N/A,15,N,
1981,6,1981-06-12,4,No Name Creek,4,2,303000,10,45,41,#N/A,13,N,
1981,6,1981-06-12,4,No Name Creek,4,3,330000,9,21,41,#N/A,21,N,
1981,6,1981-06-12,4,No Name Creek,4,4,333000,8,41,41,#N/A,13,N,
1981,6,1981-06-12,5,Old Man,0,1,033000,2,2,51,#N/A,2,N,
1981,6,1981-06-12,5,Old Man,0,2,330000,1,1,51,#N/A,1,N,
1981,6,1981-06-12,5,Old Man,0,3,033000,1,1,51,#N/A,2,N,
1981,6,1981-06-12,5,Old Man,0,4,333000,7,11,51,#N/A,12,N,
1981,6,1981-06-12,5,Old Man,1,1,333000,3,4,51,#N/A,6,N,
1981,6,1981-06-12,5,Old Man,1,2,303000,4,4,51,#N/A,10,N,
1981,6,1981-06-12,5,Old Man,1,3,000001,4,4,51,#N/A,11,N,
1981,6,1981-06-12,5,Old Man,1,4,330000,6,10,51,#N/A,19,N,
1981,6,1981-06-12,5,Old Man,2,1,000001,4,4,51,#N/A,15,N,
1981,6,1981-06-12,5,Old Man,2,2,333000,6,35,51,#N/A,11,N,
1981,6,1981-06-12,5,Old Man,2,3,303000,11,28,51,#N/A,24,N,
1981,6,1981-06-12,5,Old Man,2,4,000001,7,28,51,#N/A,12,N,
1981,6,1981-06-12,5,Old Man,3,1,303000,22,83,51,#N/A,23,N,
1981,6,1981-06-12,5,Old Man,3,2,000001,13,54,51,#N/A,16,N,
1981,6,1981-06-12,5,Old Man,3,3,333000,7,6,51,#N/A,11,N,
1981,6,1981-06-12,5,Old Man,3,4,303000,3,7,51,#N/A,9,N,
1981,6,1981-06-12,5,Old Man,4,1,330000,27,90,51,#N/A,33,N,
1981,6,1981-06-12,5,Old Man,4,2,033000,28,147,51,#N/A,30,N,
1981,6,1981-06-12,5,Old Man,4,3,330000,23,87,51,#N/A,28,N,
1981,6,1981-06-12,5,Old Man,4,4,033000,18,117,51,#N/A,19,N,
1981,6,1981-06-17,1,Eagle Creek -1976,0,1,333000,18,215,11,#N/A,#N/A,N,
1981,6,1981-06-17,1,Eagle Creek -1976,0,3,000002,8,76,11,#N/A,#N/A,N,
